Squeezing [dB],X,P,Bipartition ID,Bipartition 1,Bipartition 2
3.590219426,n_x_0-n_x_5,n_p_1-n_p_0,16380,"[1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[2, 15, 16]"
3.590219426,n_x_0-n_x_5,n_p_1-n_p_0,16381,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[1, 15, 16]"
3.010299957,n_x_0-n_x_1,n_p_0+n_p_5,16382,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]","[15, 16]"
3.8818017138288137,-n_x_1+n_x_10-n_x_2+n_x_5+n_x_6-n_x_11,-n_p_0+n_p_7+n_p_21+n_p_22+n_p_20,8255,"[7, 14]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16]"
3.8818017138288137,-n_x_1+n_x_12+n_x_6-n_x_9+n_x_5-n_x_11-n_x_0,-n_p_0+n_p_8-n_p_1-n_p_25,5121,"[2, 11, 13]","[1, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16]"
3.590219426,n_x_0+n_x_6,n_p_2-n_p_0,16386,"[1, 2, 15]","[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,n_x_5+n_x_8-n_x_19,n_p_1-n_p_0,16278,"[1, 2, 3, 5, 8, 9, 10, 11, 12, 13, 14]","[4, 6, 7, 15, 16]"
3.979400086720376,n_x_9+n_x_7+n_x_1+n_x_5,n_p_0,16234,"[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14]","[3, 5, 8, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16390,"[1, 2, 3, 15]","[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,n_x_0-n_x_7+n_x_1+n_x_3,-n_p_5+n_p_8-n_p_1+n_p_11-n_p_6+n_p_9,8513,"[2, 7, 9, 14]","[1, 3, 4, 5, 6, 8, 10, 11, 12, 13, 15, 16]"
3.979400086720376,n_x_0-n_x_1,n_p_5+n_p_19+n_p_8,16298,"[1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 14]","[3, 5, 7, 15, 16]"
3.979400086720376,n_x_2+n_x_5-n_x_6,n_p_8+n_p_1,16081,"[2, 5, 7, 8, 10, 11, 12, 13, 14]","[1, 3, 4, 6, 9, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16394,"[1, 2, 4, 15]","[3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_1,n_p_6+n_p_0-n_p_5,16395,"[3, 4, 15]","[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_1,n_p_0+n_p_6-n_p_5,16396,"[1, 3, 4, 15]","[2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_1,n_p_0+n_p_6-n_p_5,16397,"[2, 3, 4, 15]","[1, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16398,"[1, 2, 3, 4, 15]","[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_7+n_x_4,n_p_6-n_p_0,16400,"[1, 5, 15]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_7-n_x_4,n_p_6-n_p_0,16401,"[2, 5, 15]","[1, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_6-n_p_0,16402,"[1, 2, 5, 15]","[3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
4.259687322722812,n_x_11+n_x_7-n_x_9,n_p_0,11473,"[2, 5, 7, 8, 11, 12, 14]","[1, 3, 4, 6, 9, 10, 13, 15, 16]"
3.802112417,n_x_0+n_x_6+n_x_19,n_p_0+n_p_7-n_p_22,16404,"[1, 3, 5, 15]","[2, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,n_x_5+n_x_19-n_x_8,n_p_0-n_p_1,16282,"[1, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14]","[3, 6, 7, 15, 16]"
3.802112417,n_x_0+n_x_6-n_x_1,n_p_0+n_p_7-n_p_8,16405,"[2, 3, 5, 15]","[1, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16406,"[1, 2, 3, 5, 15]","[4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0+n_x_6-n_x_1,n_p_0+n_p_7+n_p_8,16408,"[1, 4, 5, 15]","[2, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0+n_x_6-n_x_19,n_p_0+n_p_7-n_p_22,16409,"[2, 4, 5, 15]","[1, 3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16410,"[1, 2, 4, 5, 15]","[3, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0-n_x_1+n_x_2,n_p_0+n_p_6+n_p_7,16411,"[3, 4, 5, 15]","[1, 2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_7,16412,"[1, 3, 4, 5, 15]","[2, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_1,n_p_0+n_p_7,16413,"[2, 3, 4, 5, 15]","[1, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16414,"[1, 2, 3, 4, 5, 15]","[6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,n_x_0-n_x_7+n_x_1+n_x_3,n_p_5+n_p_8+n_p_1-n_p_11+n_p_6-n_p_9,8768,"[1, 7, 10, 14]","[2, 3, 4, 5, 6, 8, 9, 11, 12, 13, 15, 16]"
4.259687322722812,n_x_0,n_p_12+n_p_5+n_p_8,10103,"[4, 5, 6, 7, 9, 10, 11, 14]","[1, 2, 3, 8, 12, 13, 15, 16]"
3.80211241711606,n_x_0-n_x_7,n_p_9+n_p_5-n_p_1-n_p_6,16294,"[1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14]","[4, 5, 7, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_6-n_p_0,16418,"[1, 2, 6, 15]","[3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,n_x_0-n_x_8-n_x_1-n_x_25,n_p_5+n_p_7-n_p_1+n_p_11+n_p_6+n_p_9,8723,"[3, 5, 10, 14]","[1, 2, 4, 6, 7, 8, 9, 11, 12, 13, 15, 16]"
4.259687322722812,n_x_9+n_x_8-n_x_11,n_p_0,11713,"[2, 7, 8, 9, 11, 12, 14]","[1, 3, 4, 5, 6, 10, 13, 15, 16]"
4.259687322722812,n_x_0,n_p_11-n_p_9-n_p_7,11472,"[1, 5, 7, 8, 11, 12, 14]","[2, 3, 4, 6, 9, 10, 13, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16422,"[1, 2, 3, 6, 15]","[4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,-n_x_5+n_x_7-n_x_1-n_x_11-n_x_6-n_x_9,n_p_0+n_p_8-n_p_1+n_p_25,8471,"[4, 5, 9, 14]","[1, 2, 3, 6, 7, 8, 10, 11, 12, 13, 15, 16]"
4.259687322722812,n_x_0+n_x_8,n_p_7-n_p_6-n_p_1+n_p_9,10256,"[1, 5, 12, 14]","[2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 15, 16]"
3.80211241711606,n_x_1+n_x_6+n_x_11+n_x_9-n_x_0,n_p_8+n_p_0+n_p_25-n_p_1,8199,"[4, 14]","[1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16426,"[1, 2, 4, 6, 15]","[3, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_1,n_p_0+n_p_6-n_p_5,16427,"[3, 4, 6, 15]","[1, 2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0-n_x_11,n_p_0,16428,"[1, 3, 4, 6, 15]","[2, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0-n_x_11,n_p_0,16429,"[2, 3, 4, 6, 15]","[1, 5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16430,"[1, 2, 3, 4, 6, 15]","[5, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_6,n_p_2+n_p_0,16431,"[5, 6, 15]","[1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_6-n_p_0,16432,"[1, 5, 6, 15]","[2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_6-n_p_0,16433,"[2, 5, 6, 15]","[1, 3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_6,16434,"[1, 2, 5, 6, 15]","[3, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16435,"[3, 5, 6, 15]","[1, 2, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16436,"[1, 3, 5, 6, 15]","[2, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16437,"[2, 3, 5, 6, 15]","[1, 4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16438,"[1, 2, 3, 5, 6, 15]","[4, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16439,"[4, 5, 6, 15]","[1, 2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16440,"[1, 4, 5, 6, 15]","[2, 3, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16441,"[2, 4, 5, 6, 15]","[1, 3, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16442,"[1, 2, 4, 5, 6, 15]","[3, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16443,"[3, 4, 5, 6, 15]","[1, 2, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16444,"[1, 3, 4, 5, 6, 15]","[2, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16445,"[2, 3, 4, 5, 6, 15]","[1, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
2.041199827,n_x_0,n_p_0,16446,"[1, 2, 3, 4, 5, 6, 15]","[7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_3,16447,"[7, 15]","[1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400086720376,n_x_9-n_x_0+n_x_1+n_x_5+n_x_10+n_x_11,n_p_0-n_p_7-n_p_18-n_p_1,16383,[15],"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_3,16448,"[1, 7, 15]","[2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_3,16449,"[2, 7, 15]","[1, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16450,"[1, 2, 7, 15]","[3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_2+n_x_3,n_p_0-n_p_19,16452,"[1, 3, 7, 15]","[2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_6,n_p_3+n_p_0-n_p_8,16451,"[3, 7, 15]","[1, 2, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_3,16454,"[1, 2, 3, 7, 15]","[4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_2+n_x_3,n_p_0-n_p_8,16453,"[2, 3, 7, 15]","[1, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_6,n_p_3+n_p_0+n_p_8,16455,"[4, 7, 15]","[1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_2+n_x_3,n_p_0+n_p_8,16456,"[1, 4, 7, 15]","[2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_2+n_x_3,n_p_0+n_p_19,16457,"[2, 4, 7, 15]","[1, 3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0+n_p_3,16458,"[1, 2, 4, 7, 15]","[3, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_3,n_p_6+n_p_0,16459,"[3, 4, 7, 15]","[1, 2, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_3,n_p_0+n_p_6,16460,"[1, 3, 4, 7, 15]","[2, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_3,n_p_0+n_p_6,16461,"[2, 3, 4, 7, 15]","[1, 5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16462,"[1, 2, 3, 4, 7, 15]","[5, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_3,16463,"[5, 7, 15]","[1, 2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_20,16464,"[1, 5, 7, 15]","[2, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_20,16465,"[2, 5, 7, 15]","[1, 3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_1,n_p_0-n_p_20,16466,"[1, 2, 5, 7, 15]","[3, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_1+n_x_2,n_p_0-n_p_20,16467,"[3, 5, 7, 15]","[1, 2, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_20,16468,"[1, 3, 5, 7, 15]","[2, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_20,16469,"[2, 3, 5, 7, 15]","[1, 4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16470,"[1, 2, 3, 5, 7, 15]","[4, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_1+n_x_2,n_p_0-n_p_20,16471,"[4, 5, 7, 15]","[1, 2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_20,16472,"[1, 4, 5, 7, 15]","[2, 3, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_20,16473,"[2, 4, 5, 7, 15]","[1, 3, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
4.101744650890492,n_x_0+n_x_5-n_x_6+n_x_8,n_p_7+n_p_22+n_p_1+n_p_2-n_p_3,9345,"[2, 8, 11, 14]","[1, 3, 4, 5, 6, 7, 9, 10, 12, 13, 15, 16]"
3.010299957,n_x_0,n_p_0,16474,"[1, 2, 4, 5, 7, 15]","[3, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_20,16475,"[3, 4, 5, 7, 15]","[1, 2, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16476,"[1, 3, 4, 5, 7, 15]","[2, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16477,"[2, 3, 4, 5, 7, 15]","[1, 6, 8, 9, 10, 11, 12, 13, 14, 16]"
2.041199827,n_x_0,n_p_0,16478,"[1, 2, 3, 4, 5, 7, 15]","[6, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_3,16479,"[6, 7, 15]","[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16481,"[2, 6, 7, 15]","[1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16480,"[1, 6, 7, 15]","[2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_1,n_p_0-n_p_7,16482,"[1, 2, 6, 7, 15]","[3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_1+n_x_2,n_p_0-n_p_7,16483,"[3, 6, 7, 15]","[1, 2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16484,"[1, 3, 6, 7, 15]","[2, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16485,"[2, 3, 6, 7, 15]","[1, 4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16486,"[1, 2, 3, 6, 7, 15]","[4, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_1+n_x_2,n_p_0-n_p_7,16487,"[4, 6, 7, 15]","[1, 2, 3, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16488,"[1, 4, 6, 7, 15]","[2, 3, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16489,"[2, 4, 6, 7, 15]","[1, 3, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16490,"[1, 2, 4, 6, 7, 15]","[3, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_3,n_p_0+n_p_6,16491,"[3, 4, 6, 7, 15]","[1, 2, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16492,"[1, 3, 4, 6, 7, 15]","[2, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16493,"[2, 3, 4, 6, 7, 15]","[1, 5, 8, 9, 10, 11, 12, 13, 14, 16]"
2.041199827,n_x_0,n_p_0,16494,"[1, 2, 3, 4, 6, 7, 15]","[5, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0-n_p_6,16495,"[5, 6, 7, 15]","[1, 2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16496,"[1, 5, 6, 7, 15]","[2, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0-n_p_7,16497,"[2, 5, 6, 7, 15]","[1, 3, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16498,"[1, 2, 5, 6, 7, 15]","[3, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0+n_p_3,16499,"[3, 5, 6, 7, 15]","[1, 2, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16500,"[1, 3, 5, 6, 7, 15]","[2, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
4.259687322722812,n_x_7-n_x_9+n_x_11,n_p_0,11730,"[1, 2, 5, 7, 8, 9, 11, 12, 14]","[3, 4, 6, 10, 13, 15, 16]"
3.010299957,n_x_0,n_p_0,16501,"[2, 3, 5, 6, 7, 15]","[1, 4, 8, 9, 10, 11, 12, 13, 14, 16]"
2.041199827,n_x_0,n_p_0,16502,"[1, 2, 3, 5, 6, 7, 15]","[4, 8, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_0+n_p_3,16503,"[4, 5, 6, 7, 15]","[1, 2, 3, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16504,"[1, 4, 5, 6, 7, 15]","[2, 3, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16505,"[2, 4, 5, 6, 7, 15]","[1, 3, 8, 9, 10, 11, 12, 13, 14, 16]"
2.041199827,n_x_0,n_p_0,16506,"[1, 2, 4, 5, 6, 7, 15]","[3, 8, 9, 10, 11, 12, 13, 14, 16]"
4.259687322722812,n_x_11+n_x_7-n_x_9,n_p_0,11727,"[5, 7, 8, 9, 11, 12, 14]","[1, 2, 3, 4, 6, 10, 13, 15, 16]"
2.041199827,n_x_0,n_p_0,16508,"[1, 3, 4, 5, 6, 7, 15]","[2, 8, 9, 10, 11, 12, 13, 14, 16]"
2.041199827,n_x_0,n_p_0,16509,"[2, 3, 4, 5, 6, 7, 15]","[1, 8, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16507,"[3, 4, 5, 6, 7, 15]","[1, 2, 8, 9, 10, 11, 12, 13, 14, 16]"
1.249387366,n_x_0,n_p_0,16510,"[1, 2, 3, 4, 5, 6, 7, 15]","[8, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_7,16512,"[1, 8, 15]","[2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_7,16511,"[8, 15]","[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_5-n_x_6,n_p_1+n_p_7,16513,"[2, 8, 15]","[1, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16514,"[1, 2, 8, 15]","[3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_7-n_x_8,n_p_6+n_p_0,16515,"[3, 8, 15]","[1, 2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_2+n_x_7,n_p_0-n_p_19,16516,"[1, 3, 8, 15]","[2, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0-n_x_2-n_x_6,n_p_0-n_p_8+n_p_7,16517,"[2, 3, 8, 15]","[1, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16518,"[1, 2, 3, 8, 15]","[4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.802112417,n_x_0-n_x_2-n_x_6,n_p_0+n_p_8+n_p_7,16520,"[1, 4, 8, 15]","[2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0+n_x_7+n_x_8,n_p_6+n_p_0,16519,"[4, 8, 15]","[1, 2, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.979400087,n_x_0-n_x_2+n_x_7,n_p_0+n_p_19,16521,"[2, 4, 8, 15]","[1, 3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_2,n_p_0-n_p_6,16522,"[1, 2, 4, 8, 15]","[3, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0-n_x_6,n_p_0+n_p_7,16524,"[1, 3, 4, 8, 15]","[2, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_7,n_p_6+n_p_0,16523,"[3, 4, 8, 15]","[1, 2, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16526,"[1, 2, 3, 4, 8, 15]","[5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0-n_x_6,n_p_0+n_p_7,16525,"[2, 3, 4, 8, 15]","[1, 5, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0-n_x_5,n_p_7+n_p_1,16527,"[5, 8, 15]","[1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_0,16528,"[1, 5, 8, 15]","[2, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_7+n_p_0,16529,"[2, 5, 8, 15]","[1, 3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0+n_x_1,n_p_0+n_p_7,16530,"[1, 2, 5, 8, 15]","[3, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_7+n_p_0,16531,"[3, 5, 8, 15]","[1, 2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_7,16532,"[1, 3, 5, 8, 15]","[2, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_7,16533,"[2, 3, 5, 8, 15]","[1, 4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16534,"[1, 2, 3, 5, 8, 15]","[4, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_2,n_p_7+n_p_0,16535,"[4, 5, 8, 15]","[1, 2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
4.259687322722812,n_x_8+n_x_12+n_x_5,n_p_0,11123,"[3, 5, 6, 7, 9, 10, 12, 14]","[1, 2, 4, 8, 11, 13, 15, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_7,16536,"[1, 4, 5, 8, 15]","[2, 3, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.590219426,n_x_0+n_x_1,n_p_0+n_p_7,16537,"[2, 4, 5, 8, 15]","[1, 3, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
3.010299957,n_x_0,n_p_0,16538,"[1, 2, 4, 5, 8, 15]","[3, 6, 7, 9, 10, 11, 12, 13, 14, 16]"
